ï»¿Parent Airline,Airline,Aircraft Type,Current,Future,Historic,Total,Unit Cost,Total Cost (Current),Average Age
Thomas Cook Airlines,Condor,Airbus A319,0,0,1,1,90000000.0,0.0,
Thomas Cook Airlines,Condor,Airbus A320,9,0,5,14,98000000.0,882000000.0,17.8
Thomas Cook Airlines,Condor,Airbus A321,7,0,1,8,115000000.0,804000000.0,4.0
Thomas Cook Airlines,Condor,Boeing 727,0,0,1,1,4000000.0,0.0,
Thomas Cook Airlines,Condor,Boeing 737,0,0,17,17,74000000.0,0.0,
Thomas Cook Airlines,Condor,Boeing 747,0,0,4,4,316000000.0,0.0,
Thomas Cook Airlines,Condor,Boeing 757,13,0,20,33,73000000.0,943000000.0,17.5
Thomas Cook Airlines,Condor,Boeing 767,16,0,5,21,187000000.0,2990000.0,21.3
Thomas Cook Airlines,Condor,McDonnell Douglas DC-10,0,0,5,5,145000000.0,0.0,
Thomas Cook Airlines,Condor,McDonnell Douglas DC-8,0,0,1,1,6000000.0,0.0,
Thomas Cook Airlines,Thomas Cook Airlines Belgium,Airbus A319,0,0,1,1,90000000.0,0.0,
Thomas Cook Airlines,Thomas Cook Airlines Belgium,Airbus A320,5,0,15,20,98000000.0,490000000.0,14.7
Thomas Cook Airlines,Thomas Cook Airlines,Airbus A320,0,0,30,30,98000000.0,0.0,
Thomas Cook Airlines,Thomas Cook Airlines Scandinavia,Airbus A320,0,0,2,2,98000000.0,0.0,
Thomas Cook Airlines,Thomas Cook Airlines,Airbus A321,21,0,2,23,115000000.0,2413000.0,6.9
Thomas Cook Airlines,Thomas Cook Airlines Scandinavia,Airbus A321,8,0,4,12,115000000.0,919000000.0,5.0
Thomas Cook Airlines,Thomas Cook Airlines,Airbus A330,7,1,4,12,240000000.0,1680000.0,12.5
Thomas Cook Airlines,Thomas Cook Airlines Scandinavia,Airbus A330,4,0,0,4,240000000.0,960000000.0,16.6
Thomas Cook Airlines,Thomas Cook Airlines,Boeing 757,2,3,21,26,73000000.0,145000000.0,15.7
Thomas Cook Airlines,Thomas Cook Airlines Belgium,Boeing 757,0,0,1,1,73000000.0,0.0,
Thomas Cook Airlines,Thomas Cook Airlines,Boeing 767,3,0,0,3,187000000.0,561000000.0,21.8
Trans States Airlines,Trans States Airlines,ATR 42/72,0,0,12,12,22000000.0,0.0,
Trans States Airlines,Trans States Airlines,British Aerospace Jetstream 41,0,0,11,11,7000000.0,0.0,
Trans States Airlines,Compass Airlines,Canadair CRJ-100 Series,0,0,1,1,32000000.0,0.0,
Trans States Airlines,GoJet Airlines,Canadair CRJ-700,46,0,1,47,41000000.0,1886000.0,11.4
Trans States Airlines,GoJet Airlines,Canadair CRJ-900,7,0,0,7,46000000.0,322000000.0,8.5
Trans States Airlines,Trans States Airlines,Embraer EMB-120 Brasilia,0,0,1,1,11000000.0,0.0,
Trans States Airlines,Trans States Airlines,Embraer ERJ-145,55,0,43,98,20000000.0,1078000.0,15.2
Trans States Airlines,Compass Airlines,Embraer ERJ-170,62,0,0,62,39000000.0,2399000.0,6.4
Trans States Airlines,Trans States Airlines,Mitsubishi MRJ90,0,0,0,0,47000000.0,0.0,
TUI Group,TUIfly,Boeing 737,30,0,53,83,74000000.0,2219000.0,8.2
TUI Group,TUIfly Nordic,Boeing 737,6,0,2,8,74000000.0,444000000.0,7.2
TUI Group,TUIfly Nordic,Boeing 757,0,0,4,4,73000000.0,0.0,
TUI Group,TUIfly,Boeing 767,1,0,2,3,187000000.0,187000000.0,18.6
TUI Group,TUIfly Nordic,Boeing 767,1,0,1,2,187000000.0,187000000.0,17.8
Tunisair,Tunisair,Airbus A300,0,0,7,7,75000000.0,0.0,
Tunisair,Tunisair,Airbus A310,0,0,2,2,75000000.0,0.0,
Tunisair,Tunisair,Airbus A319,4,0,0,4,90000000.0,358000000.0,15.5
Tunisair,Tunisair,Airbus A320,17,0,3,20,98000000.0,1666000.0,15.7
Tunisair,Tunisair,Airbus A330,2,0,0,2,240000000.0,480000000.0,1.7
Tunisair,Tunisair Express,ATR 42/72,3,0,1,4,22000000.0,66000000.0,14.2
Tunisair,Tunisair,Boeing 727,0,0,1,1,4000000.0,0.0,
Tunisair,Tunisair,Boeing 737,7,0,25,32,74000000.0,518000000.0,16.9
Tunisair,Tunisair,Boeing 747,0,0,1,1,316000000.0,0.0,
Tunisair,Tunisair Express,Canadair CRJ-900,1,0,0,1,46000000.0,46000000.0,10.2
Tunisair,Tunisair,McDonnell Douglas DC-10,0,0,2,2,145000000.0,0.0,
Tunisair,Tunisair,McDonnell Douglas DC-8,0,0,2,2,6000000.0,0.0,
Tunisair,Tunisair,McDonnell Douglas MD-90,0,0,1,1,45000000.0,0.0,
Turkish Airlines,Turkish Airlines,Airbus A300,0,0,2,2,75000000.0,0.0,
Turkish Airlines,Turkish Airlines,Airbus A310,0,0,19,19,75000000.0,0.0,
Turkish Airlines,Turkish Airlines,Airbus A319,14,0,0,14,90000000.0,1254000.0,8.7
Turkish Airlines,Turkish Airlines,Airbus A320,29,0,17,46,98000000.0,2842000.0,9.7
Turkish Airlines,Anadolujet (100%),Airbus A320,0,0,10,10,98000000.0,0.0,
Turkish Airlines,Turkish Airlines,Airbus A321,66,2,7,75,115000000.0,7583000.0,4.6
Turkish Airlines,Turkish Airlines,Airbus A330,58,8,6,72,240000000.0,13920000.0,5.3
Turkish Airlines,Turkish Airlines,Airbus A340,4,0,5,9,216000000.0,862000000.0,18.6
Turkish Airlines,Anadolujet (100%),ATR 42/72,0,0,2,2,22000000.0,0.0,
Turkish Airlines,Turkish Airlines,Boeing 737,92,0,50,142,74000000.0,6806000.0,6.4
Turkish Airlines,Anadolujet (100%),Boeing 737,34,0,36,70,74000000.0,2515000.0,13.0
Turkish Airlines,Turkish Airlines,Boeing 777,32,1,6,39,295000000.0,9426000.0,3.2
Turkish Airlines,Turkish Airlines,British Aerospace BAe 146/Avro RJ,0,0,14,14,14000000.0,0.0,
Turkish Airlines,Anadolujet (100%),Embraer ERJ-190,0,0,6,6,46000000.0,0.0,
Turkish Airlines,Turkish Airlines,McDonnell Douglas DC-10,0,0,4,4,145000000.0,0.0,
Turkish Airlines,Turkish Airlines,McDonnell Douglas DC-9,0,0,11,11,45000000.0,0.0,
Turkish Airlines,Turkish Airlines,McDonnell Douglas MD-80,0,0,3,3,45000000.0,0.0,
Turkish Airlines,Turkish Airlines,McDonnell Douglas MD-90,0,0,2,2,45000000.0,0.0,
United Airlines,United Airlines,Airbus A319,59,20,0,80,90000000.0,5286000.0,16.5
United Airlines,United Airlines,Airbus A320,97,0,1,98,98000000.0,9506000.0,18.6
United Airlines,United Airlines,Airbus A350,0,0,0,35,312000000.0,0.0,
United Airlines,United Airlines,Boeing 727,0,0,3,3,4000000.0,0.0,
United Airlines,United Airlines,Boeing 737,321,2,295,620,74000000.0,23748000.0,10.1
United Airlines,United Airlines,Boeing 747,21,0,67,88,316000000.0,6632000.0,21.2
United Airlines,United Airlines,Boeing 757,77,0,83,160,73000000.0,5583000.0,18.9
United Airlines,United Airlines,Boeing 767,51,0,31,82,187000000.0,9532000.0,19.5
United Airlines,United Airlines,Boeing 777,74,14,8,96,295000000.0,21797000.0,17.5
United Airlines,United Airlines,Boeing 787 Dreamliner,30,2,0,32,265000000.0,7953000.0,2.2
United Airlines,United Airlines,Embraer E175,0,0,0,0,39000000.0,0.0,
United Airlines,United Airlines,McDonnell Douglas DC-10,0,0,59,59,145000000.0,0.0,
United Airlines,United Airlines,McDonnell Douglas DC-8,0,0,117,117,6000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Airbus A300,0,0,2,2,75000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Airbus A310,0,0,2,2,75000000.0,0.0,
Vietnam Airlines,Cambodia Angkor Air,Airbus A320,1,1,0,2,98000000.0,98000000.0,0.1
Vietnam Airlines,Jetstar Pacific Airlines,Airbus A320,13,1,4,18,98000000.0,1274000.0,7.0
Vietnam Airlines,Vietnam Airlines,Airbus A320,0,0,19,19,98000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Airbus A321,56,0,5,61,115000000.0,6434000.0,5.8
Vietnam Airlines,Cambodia Angkor Air,Airbus A321,2,0,4,6,115000000.0,230000000.0,7.9
Vietnam Airlines,Jetstar Pacific Airlines,Airbus A321,0,0,2,2,115000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Airbus A330,8,0,5,13,240000000.0,1920000.0,9.6
Vietnam Airlines,Vietnam Airlines,Airbus A350 XWB,5,2,0,7,312000000.0,1560000.0,1.1
Vietnam Airlines,Cambodia Angkor Air,ATR 42/72,3,0,2,5,22000000.0,66000000.0,7.0
Vietnam Airlines,Vietnam Air Service Company,ATR 42/72,4,0,1,5,22000000.0,88000000.0,11.0
Vietnam Airlines,Vietnam Airlines,ATR 42/72,0,0,24,24,22000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Boeing 737,0,0,5,5,74000000.0,0.0,
Vietnam Airlines,Jetstar Pacific Airlines,Boeing 737,0,0,5,5,74000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Boeing 767,0,0,17,17,187000000.0,0.0,
Vietnam Airlines,Vietnam Airlines,Boeing 777,4,0,6,10,295000000.0,1178000.0,12.8
Vietnam Airlines,Vietnam Airlines,Boeing 787 Dreamliner,10,1,0,11,265000000.0,2651000.0,0.9
Vietnam Airlines,Vietnam Airlines,Fokker F70 / F100,0,0,2,2,20000000.0,0.0,
Virgin America,Virgin America,Airbus A319,10,0,0,10,90000000.0,896000000.0,9.2
Virgin America,Virgin America,Airbus A320,53,0,0,53,98000000.0,5194000.0,6.3
Virgin America,Virgin America,Airbus A321,0,0,0,0,115000000.0,0.0,
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A320,0,0,6,6,98000000.0,0.0,
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A321,0,0,1,1,115000000.0,0.0,
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A330,10,0,0,10,240000000.0,2400000.0,5.1
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A340,8,0,21,29,216000000.0,1724000.0,10.5
Virgin Atlantic Airways,Virgin Atlantic Airways,Boeing 747,8,0,22,30,316000000.0,2526000.0,17.1
Virgin Atlantic Airways,Virgin Atlantic Airways,Boeing 767,0,0,1,1,187000000.0,0.0,
Virgin Atlantic Airways,Virgin Atlantic Airways,Boeing 787 Dreamliner,13,4,0,17,265000000.0,3446000.0,1.3
Virgin Australia,Virgin Australia Regional,Airbus A320,2,0,0,2,98000000.0,196000000.0,18.8
Virgin Australia,Tigerair Australia,Airbus A320,14,0,0,14,98000000.0,1372000.0,7.2
Virgin Australia,Virgin Australia,Airbus A330,6,0,2,8,240000000.0,1440000.0,3.9
Virgin Australia,Virgin Australia,ATR 42/72,14,0,0,14,22000000.0,309000000.0,4.4
Virgin Australia,Virgin Australia Regional,ATR 42/72,0,0,14,14,22000000.0,0.0,
Virgin Australia,Virgin Australia,Boeing 737,75,0,26,101,74000000.0,5549000.0,6.7
Virgin Australia,Virgin Samoa,Boeing 737,1,0,1,2,74000000.0,74000000.0,5.1
Virgin Australia,Tigerair Australia,Boeing 737,3,1,0,4,74000000.0,222000000.0,12.5
Virgin Australia,Virgin Australia,Boeing 777,5,0,0,5,295000000.0,1473000.0,7.4
Virgin Australia,Virgin Australia,Embraer ERJ-170,0,0,4,4,39000000.0,0.0,
Virgin Australia,Virgin Australia,Embraer ERJ-190,13,0,5,18,46000000.0,601000000.0,7.6
Virgin Australia,Virgin Australia Regional,Fokker F50 / F60,0,0,8,8,18000000.0,0.0,
Virgin Australia,Virgin Australia Regional,Fokker F70 / F100,14,0,0,14,20000000.0,280000000.0,24.6
Volaris,Volaris,Airbus A319,15,0,9,24,90000000.0,1344000.0,9.7
Volaris,Volaris,Airbus A320,44,3,1,48,98000000.0,4312000.0,3.3
Volaris,Volaris,Airbus A321,9,1,0,10,115000000.0,1034000.0,0.6
WestJet,WestJet,Boeing 737,114,1,40,155,74000000.0,8434000.0,8.3
WestJet,WestJet,Boeing 757,0,0,1,1,73000000.0,0.0,
WestJet,WestJet,Boeing 767,4,0,0,4,187000000.0,748000000.0,24.5
WestJet,WestJet Encore,De Havilland Canada DHC-8 Dash 8,33,0,0,33,31000000.0,1032999.9999999999,2.0
Wizz Air,Wizz Air,Airbus A320,63,0,9,72,98000000.0,6174000.0,5.1
Wizz Air,Wizz Air,Airbus A321,11,4,0,15,115000000.0,1264000.0,0.6
